ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Work_Experience_Imputed;Family_Size_Imputed
462216;F;Yes;40;No;Doctor;0.0;Low;2.0;Cat_4;0.0;2.0
462218;M;Yes;50;No;Executive;1.0;Average;5.0;Cat_4;1.0;5.0
462220;F;No;19;No;Healthcare;6.0;Low;3.0;Cat_4;6.0;3.0
462222;M;No;22;No;Healthcare;0.0;Low;6.0;Cat_4;0.0;6.0
462229;M;No;23;No;Unknown;1.0;Low;8.0;Cat_4;1.0;8.0
462231;M;No;27;Yes;Artist;4.0;Low;6.0;Cat_4;4.0;6.0
462232;M;Yes;55;No;Executive;0.0;High;8.0;Cat_4;0.0;8.0
462234;M;Yes;32;No;Unknown;1.0;Average;6.0;Cat_4;1.0;6.0
462238;M;Yes;57;No;Entertainment;;Low;2.0;Cat_3;2.552586938083121;2.0
462240;M;Yes;80;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
462243;M;Yes;43;No;Executive;0.0;Low;4.0;Cat_6;0.0;4.0
462246;F;Yes;79;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
462249;M;No;25;No;Entertainment;1.0;Low;3.0;Cat_6;1.0;3.0
462256;F;Yes;58;Yes;Homemaker;0.0;Average;4.0;Cat_6;0.0;4.0
462257;F;Yes;78;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
462260;M;Yes;76;Yes;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
462262;M;No;27;No;Healthcare;1.0;Low;3.0;;1.0;3.0
462274;M;Yes;47;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
462275;M;Yes;43;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
462278;M;No;31;Yes;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
462279;M;No;27;No;Healthcare;0.0;Low;7.0;Cat_6;0.0;7.0
462280;M;No;31;Yes;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
462281;M;Yes;46;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
462284;M;Yes;48;Yes;Executive;1.0;Average;4.0;Cat_6;1.0;4.0
462285;M;Yes;51;Yes;Doctor;;Low;2.0;;2.552586938083121;2.0
462286;M;Yes;57;No;Doctor;0.0;Average;2.0;Cat_6;0.0;2.0
462290;F;No;30;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
462291;F;No;37;Yes;Marketing;;Low;3.0;Cat_6;2.552586938083121;3.0
462297;F;No;31;Yes;Artist;14.0;Low;2.0;Cat_6;14.0;2.0
462300;M;Yes;49;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
462304;M;Yes;56;Yes;Artist;1.0;Low;4.0;Cat_4;1.0;4.0
462306;M;Yes;83;No;Lawyer;8.0;High;2.0;Cat_6;8.0;2.0
462309;M;No;32;Yes;Healthcare;;Low;1.0;Cat_6;2.552586938083121;1.0
462310;M;Yes;63;Yes;Artist;5.0;Average;4.0;Cat_6;5.0;4.0
462323;F;Yes;71;Yes;Doctor;1.0;Average;2.0;Cat_6;1.0;2.0
462336;M;Yes;50;No;Artist;0.0;Low;4.0;Cat_6;0.0;4.0
462339;M;No;31;Yes;Artist;4.0;Low;5.0;Cat_6;4.0;5.0
462340;M;Yes;60;No;Entertainment;0.0;Average;6.0;Cat_6;0.0;6.0
462342;F;Yes;71;Yes;Lawyer;8.0;High;2.0;Cat_6;8.0;2.0
462345;M;Yes;49;Yes;Doctor;0.0;Average;6.0;Cat_4;0.0;6.0
462346;M;Yes;74;Yes;Lawyer;9.0;Low;1.0;Cat_6;9.0;1.0
462349;M;Yes;51;Yes;Artist;1.0;Average;6.0;Cat_6;1.0;6.0
462355;M;Yes;61;No;Entertainment;0.0;Low;;Cat_6;0.0;2.0
462356;M;No;46;Yes;Engineer;0.0;Low;3.0;Cat_6;0.0;3.0
462358;M;Yes;39;No;Doctor;2.0;Average;2.0;Cat_6;2.0;2.0
462365;M;Yes;85;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
462368;F;Yes;31;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
462370;M;Yes;39;Yes;Executive;4.0;High;3.0;Cat_6;4.0;3.0
462381;F;Yes;48;No;Doctor;1.0;High;2.0;Cat_6;1.0;2.0
462382;M;Yes;71;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
462384;F;No;31;Yes;Healthcare;;Low;1.0;Cat_7;2.552586938083121;1.0
462386;F;No;32;Yes;Healthcare;0.0;Low;5.0;Cat_6;0.0;5.0
462389;F;Yes;55;No;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
462395;M;Yes;46;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
462396;M;Yes;53;Yes;Doctor;;Average;2.0;Cat_6;2.552586938083121;2.0
462397;M;Yes;50;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
462400;M;No;45;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
462401;M;Yes;33;No;Executive;1.0;Average;2.0;Cat_4;1.0;2.0
462409;F;Yes;29;No;Engineer;5.0;Low;2.0;Cat_6;5.0;2.0
462411;M;No;35;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
462415;M;No;25;No;Doctor;1.0;Low;1.0;Cat_6;1.0;1.0
462420;M;No;26;Yes;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
462421;M;No;48;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
462423;M;Yes;66;No;Lawyer;0.0;High;3.0;Cat_6;0.0;3.0
462424;F;Yes;38;No;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
462428;M;Yes;65;Yes;Entertainment;2.0;Average;3.0;Cat_6;2.0;3.0
462429;M;Yes;87;No;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
462445;M;No;20;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
462446;M;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
462447;M;No;22;No;Healthcare;9.0;Low;4.0;Cat_6;9.0;4.0
462450;M;No;18;No;Healthcare;0.0;Low;;Cat_6;0.0;2.0
462451;M;No;18;No;Marketing;1.0;Low;9.0;Cat_6;1.0;9.0
462452;M;No;19;No;Healthcare;0.0;Low;;Cat_4;0.0;2.0
462454;M;No;19;No;Healthcare;1.0;Low;3.0;Cat_2;1.0;3.0
462456;M;No;22;No;Healthcare;0.0;Low;8.0;Cat_6;0.0;8.0
462457;M;No;31;No;Healthcare;4.0;Low;4.0;Cat_6;4.0;4.0
462463;M;Yes;63;No;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
462472;M;No;43;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
462473;M;No;73;No;Engineer;0.0;Low;;Cat_4;0.0;2.0
462485;F;Yes;39;No;Engineer;0.0;Low;2.0;Cat_6;0.0;2.0
462488;M;No;31;Yes;Healthcare;1.0;Low;5.0;Cat_6;1.0;5.0
462491;M;No;31;Yes;Artist;0.0;Low;5.0;Cat_6;0.0;5.0
462492;M;Yes;43;No;Artist;0.0;Average;4.0;Cat_2;0.0;4.0
462496;M;Yes;52;No;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
462498;F;Yes;63;Yes;Doctor;0.0;Average;3.0;Cat_6;0.0;3.0
462503;M;Yes;51;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
462508;M;Yes;35;Yes;Healthcare;1.0;Low;7.0;Cat_4;1.0;7.0
462512;F;Yes;32;No;Entertainment;;Average;2.0;Cat_4;2.552586938083121;2.0
462517;F;Yes;39;Yes;Homemaker;9.0;High;4.0;Cat_6;9.0;4.0
462518;F;No;25;No;Healthcare;1.0;Low;6.0;Cat_5;1.0;6.0
462519;M;No;20;No;Healthcare;0.0;Low;5.0;Cat_4;0.0;5.0
462521;F;No;33;No;Homemaker;9.0;Low;1.0;Cat_6;9.0;1.0
462522;M;Yes;36;No;Executive;0.0;Average;5.0;Cat_4;0.0;5.0
462524;F;Yes;35;Yes;Doctor;;Low;2.0;Cat_6;2.552586938083121;2.0
462525;F;Yes;42;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
462526;F;Yes;52;Yes;Artist;2.0;Average;5.0;Cat_6;2.0;5.0
462529;F;Yes;42;Yes;Engineer;1.0;Low;2.0;Cat_6;1.0;2.0
462531;F;Yes;57;No;Homemaker;;High;2.0;Cat_6;2.552586938083121;2.0
462533;F;No;30;Yes;Entertainment;1.0;Low;3.0;Cat_6;1.0;3.0
462538;F;Yes;73;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
462541;M;Yes;66;Yes;Engineer;3.0;High;2.0;Cat_6;3.0;2.0
462542;F;Yes;62;Yes;Artist;9.0;Average;5.0;Cat_2;9.0;5.0
462543;F;Yes;36;Yes;Artist;4.0;Low;1.0;Cat_3;4.0;1.0
462545;M;No;33;No;Engineer;0.0;Low;3.0;Cat_4;0.0;3.0
462554;M;No;28;No;Healthcare;0.0;Low;8.0;Cat_4;0.0;8.0
462561;F;Yes;48;Yes;Artist;3.0;Average;2.0;Cat_6;3.0;2.0
462563;F;Yes;53;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
462566;F;Yes;27;No;Doctor;1.0;Low;;Cat_3;1.0;2.0
462577;F;Yes;71;No;Marketing;0.0;High;2.0;Cat_4;0.0;2.0
462578;M;Yes;35;Yes;Artist;9.0;Average;2.0;Cat_4;9.0;2.0
462580;F;No;41;Yes;Artist;0.0;Low;1.0;Cat_4;0.0;1.0
462584;F;Yes;39;No;Entertainment;0.0;Low;4.0;Cat_4;0.0;4.0
462587;F;Yes;79;No;Lawyer;1.0;High;2.0;Cat_4;1.0;2.0
462589;F;No;29;No;Engineer;9.0;Low;8.0;Cat_4;9.0;8.0
462595;F;No;33;Yes;Artist;7.0;Low;7.0;Cat_4;7.0;7.0
462596;F;No;31;No;Healthcare;0.0;Low;;Cat_4;0.0;2.0
462600;M;Yes;25;No;Engineer;4.0;Average;3.0;Cat_4;4.0;3.0
462607;F;;43;No;Engineer;2.0;Average;3.0;Cat_4;2.0;3.0
462609;F;Yes;52;No;Doctor;4.0;Low;1.0;Cat_4;4.0;1.0
462611;M;Yes;41;No;Executive;0.0;High;7.0;Cat_4;0.0;7.0
462612;F;Yes;27;No;Doctor;;High;6.0;Cat_4;2.552586938083121;6.0
462613;F;Yes;39;No;Engineer;1.0;Average;5.0;Cat_4;1.0;5.0
462615;M;No;32;No;Doctor;3.0;Low;7.0;Cat_4;3.0;7.0
462617;M;No;19;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
462619;M;;58;No;Unknown;1.0;High;;Cat_4;1.0;2.0
462625;M;No;30;Yes;Artist;1.0;Low;3.0;Cat_4;1.0;3.0
462626;F;No;31;Yes;Engineer;0.0;Low;6.0;Cat_4;0.0;6.0
462632;F;Yes;43;No;Engineer;;Average;4.0;Cat_4;2.552586938083121;4.0
462637;F;Yes;63;No;Marketing;;Average;6.0;Cat_4;2.552586938083121;6.0
462643;F;Yes;37;Yes;Engineer;;Average;3.0;Cat_4;2.552586938083121;3.0
462654;M;Yes;37;No;Artist;0.0;Average;6.0;Cat_4;0.0;6.0
462658;F;Yes;31;Yes;Homemaker;9.0;Average;2.0;;9.0;2.0
462668;F;No;38;Yes;Artist;4.0;Low;1.0;Cat_6;4.0;1.0
462669;F;Yes;41;Yes;Entertainment;;High;6.0;Cat_6;2.552586938083121;6.0
462678;F;Yes;45;Yes;Artist;3.0;Average;3.0;Cat_6;3.0;3.0
462680;M;Yes;35;Yes;Doctor;;Average;4.0;Cat_6;2.552586938083121;4.0
462683;F;Yes;43;No;Engineer;1.0;Low;5.0;Cat_1;1.0;5.0
462685;F;No;33;No;Healthcare;;Low;3.0;Cat_4;2.552586938083121;3.0
462687;M;No;26;No;Homemaker;14.0;Low;3.0;Cat_3;14.0;3.0
462692;F;Yes;39;No;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
462696;M;Yes;49;No;Artist;1.0;High;2.0;Cat_6;1.0;2.0
462697;M;;47;No;Unknown;0.0;Average;2.0;Cat_6;0.0;2.0
462702;M;Yes;53;No;Entertainment;1.0;Average;4.0;Cat_4;1.0;4.0
462704;M;Yes;52;Yes;Executive;5.0;High;5.0;Cat_6;5.0;5.0
462705;F;Yes;66;No;Lawyer;0.0;Average;2.0;Cat_6;0.0;2.0
462716;M;No;26;No;Entertainment;6.0;Low;2.0;Cat_4;6.0;2.0
462720;M;Yes;38;Yes;Marketing;;Low;5.0;Cat_6;2.552586938083121;5.0
462722;F;No;25;No;Homemaker;;Low;4.0;Cat_6;2.552586938083121;4.0
462723;F;Yes;53;No;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
462727;F;Yes;87;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
462729;M;No;28;No;Healthcare;1.0;Low;2.0;Cat_6;1.0;2.0
462731;F;Yes;37;Yes;Artist;7.0;High;3.0;Cat_6;7.0;3.0
462732;F;Yes;42;Yes;Artist;;Low;1.0;Cat_6;2.552586938083121;1.0
462735;F;Yes;25;No;Artist;1.0;Average;2.0;Cat_1;1.0;2.0
462736;F;Yes;33;No;Engineer;6.0;Low;3.0;Cat_6;6.0;3.0
462738;F;No;33;Yes;Healthcare;;Low;3.0;Cat_2;2.552586938083121;3.0
462739;M;Yes;46;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
462743;M;No;33;No;Healthcare;2.0;Low;4.0;Cat_3;2.0;4.0
462746;M;No;26;No;Entertainment;1.0;Low;3.0;Cat_6;1.0;3.0
462747;M;No;32;No;Doctor;6.0;Low;4.0;Cat_6;6.0;4.0
462752;F;No;25;No;Healthcare;;Low;1.0;Cat_6;2.552586938083121;1.0
462755;F;No;18;No;Healthcare;1.0;Low;;Cat_6;1.0;2.0
462756;F;No;22;No;Engineer;0.0;Low;4.0;Cat_6;0.0;4.0
462761;M;No;19;No;Healthcare;2.0;Low;4.0;Cat_6;2.0;4.0
462762;M;Yes;46;Yes;Artist;0.0;High;4.0;Cat_6;0.0;4.0
462767;M;No;19;No;Healthcare;4.0;Low;4.0;Cat_6;4.0;4.0
462768;M;Yes;45;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
462776;F;Yes;52;Yes;Engineer;1.0;Average;3.0;Cat_6;1.0;3.0
462785;F;Yes;42;Yes;Engineer;;Average;5.0;Cat_3;2.552586938083121;5.0
462788;M;Yes;47;No;Entertainment;1.0;Average;3.0;Cat_3;1.0;3.0
462792;M;Yes;45;No;Homemaker;;Average;4.0;Cat_6;2.552586938083121;4.0
462799;M;No;32;No;Healthcare;;Low;;Cat_5;2.552586938083121;2.0
462804;M;Yes;41;No;Executive;5.0;High;3.0;Cat_4;5.0;3.0
462807;F;No;28;Yes;Homemaker;;Low;1.0;Cat_6;2.552586938083121;1.0
462810;M;Yes;37;No;Executive;9.0;High;4.0;Cat_6;9.0;4.0
462814;F;Yes;20;No;Engineer;8.0;Average;2.0;Cat_5;8.0;2.0
462817;F;Yes;73;Yes;Lawyer;3.0;Low;1.0;Cat_6;3.0;1.0
462819;M;Yes;51;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
462823;M;Yes;18;Yes;Engineer;;Average;4.0;Cat_6;2.552586938083121;4.0
462824;M;Yes;42;No;Engineer;1.0;Average;3.0;Cat_4;1.0;3.0
462826;M;No;20;No;Healthcare;1.0;Low;3.0;Cat_3;1.0;3.0
462827;F;No;23;No;Doctor;0.0;Low;3.0;Cat_3;0.0;3.0
462834;M;Yes;31;Yes;Homemaker;2.0;Low;2.0;Cat_1;2.0;2.0
462838;F;Yes;33;Yes;Homemaker;1.0;Low;3.0;Cat_5;1.0;3.0
462841;M;No;21;No;Healthcare;9.0;Low;6.0;Cat_6;9.0;6.0
462845;M;Yes;51;Yes;Doctor;5.0;Average;7.0;Cat_6;5.0;7.0
462849;M;Yes;47;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
462850;M;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
462853;M;No;21;No;Healthcare;0.0;Low;2.0;Cat_6;0.0;2.0
462854;M;No;22;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
462858;F;No;32;Yes;Engineer;9.0;Low;4.0;Cat_6;9.0;4.0
462861;F;No;30;Yes;Healthcare;8.0;Low;1.0;Cat_6;8.0;1.0
462866;M;Yes;61;Yes;Doctor;1.0;Low;1.0;Cat_6;1.0;1.0
462868;M;Yes;43;No;Entertainment;0.0;Average;4.0;Cat_4;0.0;4.0
462869;M;No;25;Yes;Doctor;8.0;Low;1.0;Cat_6;8.0;1.0
462871;M;Yes;46;No;Entertainment;0.0;Average;3.0;Cat_6;0.0;3.0
462872;F;Yes;53;No;Engineer;12.0;Low;2.0;Cat_3;12.0;2.0
462874;M;Yes;55;Yes;Doctor;0.0;High;2.0;Cat_6;0.0;2.0
462887;F;Yes;42;No;Engineer;0.0;Low;3.0;Cat_6;0.0;3.0
462890;F;No;26;Yes;Marketing;11.0;Low;1.0;Cat_6;11.0;1.0
462891;M;No;29;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
462894;M;Yes;39;Yes;Artist;4.0;Average;4.0;Cat_3;4.0;4.0
462900;M;Yes;38;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
462903;M;Yes;69;Yes;Entertainment;;Average;2.0;Cat_6;2.552586938083121;2.0
462905;F;No;25;No;Artist;6.0;Low;3.0;Cat_6;6.0;3.0
462914;F;No;26;Yes;Artist;4.0;Low;4.0;Cat_6;4.0;4.0
462920;M;Yes;51;No;Executive;0.0;High;5.0;Cat_6;0.0;5.0
462923;M;Yes;30;No;Homemaker;8.0;Average;2.0;Cat_6;8.0;2.0
462925;F;Yes;28;No;Homemaker;;Average;2.0;Cat_3;2.552586938083121;2.0
462927;F;No;33;No;Homemaker;8.0;Low;2.0;Cat_6;8.0;2.0
462936;F;No;41;Yes;Engineer;;Low;1.0;Cat_6;2.552586938083121;1.0
462941;M;No;71;No;Lawyer;;Low;2.0;Cat_6;2.552586938083121;2.0
462944;M;Yes;42;Yes;Executive;5.0;High;3.0;Cat_6;5.0;3.0
462951;M;Yes;71;Yes;Lawyer;2.0;Low;1.0;Cat_6;2.0;1.0
462956;M;Yes;35;No;Artist;6.0;Average;5.0;Cat_6;6.0;5.0
462958;M;No;28;No;Marketing;0.0;Low;5.0;Cat_6;0.0;5.0
462963;M;Yes;31;Yes;Artist;1.0;Average;2.0;Cat_3;1.0;2.0
462966;M;Yes;43;Yes;Artist;2.0;Average;3.0;Cat_6;2.0;3.0
462968;F;Yes;77;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
462971;F;Yes;71;Yes;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
462976;F;Yes;47;Yes;Engineer;0.0;Average;2.0;Cat_6;0.0;2.0
462981;F;No;26;No;Homemaker;9.0;Low;1.0;Cat_6;9.0;1.0
462982;M;Yes;40;No;Doctor;4.0;Average;4.0;Cat_6;4.0;4.0
462983;F;Yes;72;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
462984;F;Yes;73;Yes;Artist;1.0;High;2.0;Cat_6;1.0;2.0
462986;M;No;26;Yes;Healthcare;1.0;Low;6.0;Cat_3;1.0;6.0
462992;F;Yes;57;Yes;Engineer;;High;3.0;Cat_3;2.552586938083121;3.0
462993;M;Yes;30;No;Artist;;Average;3.0;Cat_6;2.552586938083121;3.0
462994;F;Yes;36;No;Artist;;Average;3.0;Cat_6;2.552586938083121;3.0
462998;M;Yes;52;No;Entertainment;10.0;Average;4.0;Cat_6;10.0;4.0
463003;M;Yes;42;Yes;Artist;3.0;Average;2.0;Cat_6;3.0;2.0
463012;M;Yes;52;No;Engineer;;Low;1.0;Cat_6;2.552586938083121;1.0
463020;M;Yes;28;Yes;Artist;0.0;Average;3.0;Cat_1;0.0;3.0
463023;F;Yes;43;No;Homemaker;7.0;Low;1.0;Cat_6;7.0;1.0
463024;M;No;43;Yes;Artist;;Low;1.0;Cat_6;2.552586938083121;1.0
463028;M;No;25;No;Doctor;0.0;Low;4.0;Cat_6;0.0;4.0
463030;M;Yes;52;Yes;Executive;1.0;High;3.0;Cat_6;1.0;3.0
463034;F;No;28;Yes;Homemaker;9.0;Low;1.0;Cat_6;9.0;1.0
463037;M;Yes;56;Yes;Entertainment;0.0;Average;4.0;Cat_6;0.0;4.0
463039;M;Yes;38;No;Executive;12.0;High;7.0;Cat_6;12.0;7.0
463040;M;Yes;83;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
463044;M;Yes;82;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
463047;M;Yes;32;Yes;Homemaker;8.0;Low;;Cat_6;8.0;2.0
463051;F;No;35;Yes;Homemaker;12.0;Low;1.0;Cat_6;12.0;1.0
463052;M;Yes;40;Yes;Marketing;0.0;Low;2.0;Cat_6;0.0;2.0
463058;F;No;25;Yes;Homemaker;13.0;Low;1.0;;13.0;1.0
463062;F;Yes;39;Yes;Artist;;Average;3.0;Cat_6;2.552586938083121;3.0
463069;M;No;25;Yes;Artist;7.0;Low;1.0;Cat_6;7.0;1.0
463075;M;Yes;52;Yes;Artist;0.0;Low;4.0;Cat_6;0.0;4.0
463080;M;No;33;No;Artist;0.0;Low;4.0;Cat_5;0.0;4.0
463083;M;No;28;Yes;Artist;6.0;Low;3.0;Cat_6;6.0;3.0
463085;F;No;43;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
463086;M;No;30;Yes;Artist;8.0;Low;;Cat_5;8.0;2.0
463088;F;Yes;84;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
463089;M;Yes;48;Yes;Executive;6.0;High;4.0;Cat_6;6.0;4.0
463090;F;Yes;55;No;Engineer;3.0;Average;2.0;Cat_6;3.0;2.0
463091;F;Yes;37;Yes;Homemaker;8.0;Low;1.0;Cat_6;8.0;1.0
463094;M;Yes;38;Yes;Engineer;11.0;Average;3.0;Cat_6;11.0;3.0
463096;F;No;28;Yes;Doctor;;Low;3.0;Cat_6;2.552586938083121;3.0
463099;M;Yes;86;Yes;Lawyer;;Low;1.0;Cat_6;2.552586938083121;1.0
463100;F;No;35;No;Homemaker;9.0;Low;1.0;Cat_6;9.0;1.0
463102;M;No;35;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
463104;F;Yes;46;No;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
463106;F;Yes;79;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
463108;M;Yes;63;Yes;Lawyer;5.0;High;2.0;Cat_6;5.0;2.0
463118;F;Yes;50;Yes;Doctor;;High;3.0;Cat_6;2.552586938083121;3.0
463120;F;No;35;Yes;Entertainment;0.0;Low;1.0;Cat_6;0.0;1.0
463129;M;Yes;65;No;Doctor;;Low;1.0;Cat_6;2.552586938083121;1.0
463133;M;Yes;50;No;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
463138;F;No;27;No;Homemaker;;Low;;Cat_3;2.552586938083121;2.0
463144;M;Yes;45;Yes;Executive;0.0;High;3.0;Cat_6;0.0;3.0
463145;F;No;36;Yes;Homemaker;0.0;Low;4.0;Cat_6;0.0;4.0
463146;M;Yes;43;No;Entertainment;11.0;Average;2.0;Cat_6;11.0;2.0
463148;M;Yes;62;Yes;Marketing;1.0;High;5.0;Cat_6;1.0;5.0
463149;M;Yes;57;Yes;Artist;2.0;Average;2.0;Cat_6;2.0;2.0
463150;M;No;51;No;Marketing;9.0;Low;1.0;Cat_6;9.0;1.0
463151;M;Yes;59;Yes;Artist;0.0;Low;1.0;Cat_3;0.0;1.0
463154;F;Yes;27;No;Artist;0.0;Low;4.0;Cat_6;0.0;4.0
463156;F;Yes;83;No;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
463157;M;Yes;50;Yes;Entertainment;6.0;Low;3.0;Cat_6;6.0;3.0
463158;M;Yes;75;Yes;Executive;1.0;High;3.0;Cat_6;1.0;3.0
463163;M;No;28;No;Executive;2.0;Low;2.0;Cat_3;2.0;2.0
463164;M;Yes;39;Yes;Artist;9.0;Average;2.0;Cat_6;9.0;2.0
463165;F;Yes;69;Yes;Doctor;0.0;Average;2.0;Cat_6;0.0;2.0
463166;F;No;41;Yes;Artist;1.0;Low;1.0;Cat_4;1.0;1.0
463170;F;;28;Yes;Healthcare;0.0;Low;5.0;Cat_3;0.0;5.0
463171;F;Yes;39;No;Entertainment;1.0;High;3.0;Cat_3;1.0;3.0
463173;M;No;47;Yes;Artist;0.0;Low;1.0;Cat_3;0.0;1.0
463174;F;Yes;62;Yes;Engineer;1.0;Low;1.0;Cat_3;1.0;1.0
463175;F;;41;No;Engineer;0.0;Low;4.0;Cat_3;0.0;4.0
463181;M;Yes;49;Yes;Doctor;5.0;Average;3.0;Cat_5;5.0;3.0
463187;F;Yes;52;Yes;Artist;8.0;Low;2.0;Cat_6;8.0;2.0
463192;F;Yes;48;No;Entertainment;2.0;Average;;Cat_4;2.0;2.0
463195;F;No;26;Yes;Healthcare;7.0;Low;2.0;Cat_3;7.0;2.0
463196;F;Yes;72;Yes;Engineer;1.0;Low;1.0;Cat_6;1.0;1.0
463199;F;Yes;47;Yes;Artist;0.0;Low;3.0;Cat_4;0.0;3.0
463201;F;No;19;No;Healthcare;1.0;Low;2.0;Cat_4;1.0;2.0
463203;F;No;21;No;Healthcare;1.0;Low;3.0;Cat_7;1.0;3.0
463204;M;No;39;No;Entertainment;1.0;Low;1.0;Cat_6;1.0;1.0
463209;F;No;52;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
463218;M;Yes;37;No;Entertainment;8.0;Average;3.0;Cat_6;8.0;3.0
463219;M;Yes;51;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
463220;M;Yes;48;No;Engineer;1.0;Average;3.0;Cat_6;1.0;3.0
463221;M;No;22;No;Healthcare;;Low;3.0;Cat_6;2.552586938083121;3.0
463224;M;Yes;47;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
463240;F;Yes;45;No;Engineer;0.0;Average;3.0;Cat_6;0.0;3.0
463242;F;No;29;No;Engineer;5.0;Low;2.0;Cat_6;5.0;2.0
463244;F;Yes;47;No;Doctor;1.0;Low;1.0;Cat_6;1.0;1.0
463245;M;Yes;41;Yes;Entertainment;8.0;Average;2.0;Cat_6;8.0;2.0
463248;F;Yes;32;No;Homemaker;9.0;Average;4.0;Cat_2;9.0;4.0
463251;M;Yes;31;No;Marketing;2.0;Low;3.0;Cat_6;2.0;3.0
463256;M;No;20;No;Marketing;1.0;Low;3.0;Cat_6;1.0;3.0
463258;F;Yes;46;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
463260;M;Yes;70;Yes;Lawyer;3.0;Low;1.0;Cat_6;3.0;1.0
463265;M;Yes;65;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
463266;F;Yes;68;;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
463267;M;Yes;29;No;Homemaker;9.0;Low;1.0;Cat_4;9.0;1.0
463269;M;Yes;41;Yes;Entertainment;3.0;Average;2.0;Cat_3;3.0;2.0
463270;M;Yes;50;No;Executive;0.0;Low;5.0;;0.0;5.0
463273;M;Yes;38;Yes;Entertainment;9.0;Average;2.0;Cat_3;9.0;2.0
463276;M;Yes;37;No;Executive;;Average;2.0;Cat_3;2.552586938083121;2.0
463277;F;Yes;30;No;Engineer;6.0;Low;2.0;Cat_3;6.0;2.0
